264346 -nan -nan -nan -nan
264347 -nan -nan -nan -nan
264348 39191.467921 39191.467921 39228.987921 39228.987921
264363 -nan -nan -nan -nan
264364 -nan -nan -nan -nan
264365 -nan -nan -nan -nan
264366 -nan -nan -nan -nan
264367 -nan -nan -nan -nan
264368 -nan -nan -nan -nan
264369 -nan -nan -nan -nan
264370 -nan -nan -nan -nan
264371 -nan -nan -nan -nan
264372 -nan -nan -nan -nan
264373 -nan -nan -nan -nan
264374 -nan -nan -nan -nan
264375 -nan -nan -nan -nan
264376 39191.467921 39191.467921 39228.987921 39228.987921
264801 39191.463507 39191.463507 39228.983507 39228.983507
264803 39191.339149 39191.339149 39228.859149 39228.859149
266643 -nan -nan -nan -nan
266644 -nan -nan -nan -nan
266645 -nan -nan -nan -nan
266646 -nan -nan -nan -nan
266647 -nan -nan -nan -nan
266648 -nan -nan -nan -nan
266649 -nan -nan -nan -nan
266650 -nan -nan -nan -nan
266651 -nan -nan -nan -nan
266652 -nan -nan -nan -nan
266653 -nan -nan -nan -nan
266654 -nan -nan -nan -nan
266655 -nan -nan -nan -nan
266656 39191.467921 39191.467921 39228.987921 39228.987921
266671 -nan -nan -nan -nan
266672 -nan -nan -nan -nan
266673 -nan -nan -nan -nan
266674 -nan -nan -nan -nan
266675 -nan -nan -nan -nan
266676 -nan -nan -nan -nan
266677 -nan -nan -nan -nan
266678 -nan -nan -nan -nan
266679 -nan -nan -nan -nan
266680 -nan -nan -nan -nan
266681 -nan -nan -nan -nan
266682 -nan -nan -nan -nan
266683 -nan -nan -nan -nan
266684 39191.467921 39191.467921 39228.987921 39228.987921
266741 -nan -nan -nan -nan
266742 -nan -nan -nan -nan
266743 -nan -nan -nan -nan
266744 -nan -nan -nan -nan
266745 -nan -nan -nan -nan
266746 -nan -nan -nan -nan
266747 -nan -nan -nan -nan
266748 -nan -nan -nan -nan
266749 -nan -nan -nan -nan
266750 -nan -nan -nan -nan
266751 -nan -nan -nan -nan
266752 -nan -nan -nan -nan
266753 -nan -nan -nan -nan
266754 39191.467921 39191.467921 39228.987921 39228.987921
266797 -nan -nan -nan -nan
266798 -nan -nan -nan -nan
266799 -nan -nan -nan -nan
266800 -nan -nan -nan -nan
266801 -nan -nan -nan -nan
266802 -nan -nan -nan -nan
266803 -nan -nan -nan -nan
266804 -nan -nan -nan -nan
266805 -nan -nan -nan -nan
266806 -nan -nan -nan -nan
266807 -nan -nan -nan -nan
266808 -nan -nan -nan -nan
266809 -nan -nan -nan -nan
266810 39191.467921 39191.467921 39228.987921 39228.987921
266811 -nan -nan -nan -nan
266812 -nan -nan -nan -nan
266813 -nan -nan -nan -nan
266814 -nan -nan -nan -nan
266815 -nan -nan -nan -nan
266816 -nan -nan -nan -nan
266817 -nan -nan -nan -nan
266818 -nan -nan -nan -nan
266819 -nan -nan -nan -nan
266820 -nan -nan -nan -nan
266821 -nan -nan -nan -nan
266822 -nan -nan -nan -nan
266823 -nan -nan -nan -nan
266824 39191.467921 39191.467921 39228.987921 39228.987921
266853 -nan -nan -nan -nan
266854 -nan -nan -nan -nan
266855 -nan -nan -nan -nan
266856 -nan -nan -nan -nan
266857 -nan -nan -nan -nan
266858 -nan -nan -nan -nan
266859 -nan -nan -nan -nan
266860 -nan -nan -nan -nan
266861 -nan -nan -nan -nan
266862 -nan -nan -nan -nan
266863 -nan -nan -nan -nan
266864 -nan -nan -nan -nan
266865 -nan -nan -nan -nan
266866 39191.467921 39191.467921 39228.987921 39228.987921
266881 -nan -nan -nan -nan
266882 -nan -nan -nan -nan
266883 -nan -nan -nan -nan
266884 -nan -nan -nan -nan
266885 -nan -nan -nan -nan
266886 -nan -nan -nan -nan
266887 -nan -nan -nan -nan
266888 -nan -nan -nan -nan
266889 -nan -nan -nan -nan
266890 -nan -nan -nan -nan
266891 -nan -nan -nan -nan
266892 -nan -nan -nan -nan
266893 -nan -nan -nan -nan
266894 39191.467921 39191.467921 39228.987921 39228.987921
266937 -nan -nan -nan -nan
266938 -nan -nan -nan -nan
266939 -nan -nan -nan -nan
266940 -nan -nan -nan -nan
266941 -nan -nan -nan -nan
266942 -nan -nan -nan -nan
266943 -nan -nan -nan -nan
266944 -nan -nan -nan -nan
266945 -nan -nan -nan -nan
266946 -nan -nan -nan -nan
266947 -nan -nan -nan -nan
266948 -nan -nan -nan -nan
266949 -nan -nan -nan -nan
266950 39191.467921 39191.467921 39228.987921 39228.987921
266979 -nan -nan -nan -nan
266980 -nan -nan -nan -nan
266981 -nan -nan -nan -nan
266982 -nan -nan -nan -nan
266983 -nan -nan -nan -nan
266984 -nan -nan -nan -nan
266985 -nan -nan -nan -nan
266986 -nan -nan -nan -nan
266987 -nan -nan -nan -nan
266988 -nan -nan -nan -nan
266989 -nan -nan -nan -nan
266990 -nan -nan -nan -nan
266991 -nan -nan -nan -nan
266992 39191.467921 39191.467921 39228.987921 39228.987921
266993 -nan -nan -nan -nan
266994 -nan -nan -nan -nan
266995 -nan -nan -nan -nan
266996 -nan -nan -nan -nan
266997 -nan -nan -nan -nan
266998 -nan -nan -nan -nan
266999 -nan -nan -nan -nan
267000 -nan -nan -nan -nan
267001 -nan -nan -nan -nan
267002 -nan -nan -nan -nan
267003 -nan -nan -nan -nan
267004 -nan -nan -nan -nan
267005 -nan -nan -nan -nan
267006 39191.467921 39191.467921 39228.987921 39228.987921
267007 -nan -nan -nan -nan
267008 -nan -nan -nan -nan
267009 -nan -nan -nan -nan
267010 -nan -nan -nan -nan
267011 -nan -nan -nan -nan
267012 -nan -nan -nan -nan
267013 -nan -nan -nan -nan
267014 -nan -nan -nan -nan
267015 -nan -nan -nan -nan
267016 -nan -nan -nan -nan
267017 -nan -nan -nan -nan
267018 -nan -nan -nan -nan
267019 -nan -nan -nan -nan
267020 39191.467921 39191.467921 39228.987921 39228.987921
267035 -nan -nan -nan -nan
267036 -nan -nan -nan -nan
267037 -nan -nan -nan -nan
267038 -nan -nan -nan -nan
267039 -nan -nan -nan -nan
267040 -nan -nan -nan -nan
267041 -nan -nan -nan -nan
267042 -nan -nan -nan -nan
267043 -nan -nan -nan -nan
267044 -nan -nan -nan -nan
267045 -nan -nan -nan -nan
267046 -nan -nan -nan -nan
267047 -nan -nan -nan -nan
267048 39191.467921 39191.467921 39228.987921 39228.987921
267063 -nan -nan -nan -nan
267064 -nan -nan -nan -nan
267065 -nan -nan -nan -nan
267066 -nan -nan -nan -nan
267067 -nan -nan -nan -nan
267068 -nan -nan -nan -nan
267069 -nan -nan -nan -nan
267070 -nan -nan -nan -nan
267071 -nan -nan -nan -nan
267072 -nan -nan -nan -nan
267073 -nan -nan -nan -nan
267074 -nan -nan -nan -nan
267075 -nan -nan -nan -nan
267076 39191.467921 39191.467921 39228.987921 39228.987921
267189 -nan -nan -nan -nan
267190 -nan -nan -nan -nan
267191 -nan -nan -nan -nan
267192 -nan -nan -nan -nan
267193 -nan -nan -nan -nan
267194 -nan -nan -nan -nan
267195 -nan -nan -nan -nan
267196 -nan -nan -nan -nan
267197 -nan -nan -nan -nan
267198 -nan -nan -nan -nan
267199 -nan -nan -nan -nan
267200 -nan -nan -nan -nan
267201 -nan -nan -nan -nan
267202 39191.467921 39191.467921 39228.987921 39228.987921
267245 -nan -nan -nan -nan
267246 -nan -nan -nan -nan
267247 -nan -nan -nan -nan
267248 -nan -nan -nan -nan
267249 -nan -nan -nan -nan
267250 -nan -nan -nan -nan
267251 -nan -nan -nan -nan
267252 -nan -nan -nan -nan
267253 -nan -nan -nan -nan
267254 -nan -nan -nan -nan
267255 -nan -nan -nan -nan
267256 -nan -nan -nan -nan
267257 -nan -nan -nan -nan
267258 39191.467921 39191.467921 39228.987921 39228.987921
267421 39191.463507 39191.463507 39228.983507 39228.983507
267423 39191.339149 39191.339149 39228.859149 39228.859149
269343 -nan -nan -nan -nan
269344 -nan -nan -nan -nan
269345 -nan -nan -nan -nan
269346 -nan -nan -nan -nan
269347 -nan -nan -nan -nan
269348 -nan -nan -nan -nan
269349 -nan -nan -nan -nan
269350 -nan -nan -nan -nan
269351 -nan -nan -nan -nan
269352 -nan -nan -nan -nan
269353 -nan -nan -nan -nan
269354 -nan -nan -nan -nan
269355 -nan -nan -nan -nan
269356 39191.467921 39191.467921 39228.987921 39228.987921
269357 -nan -nan -nan -nan
269358 -nan -nan -nan -nan
269359 -nan -nan -nan -nan
269360 -nan -nan -nan -nan
269361 -nan -nan -nan -nan
269362 -nan -nan -nan -nan
269363 -nan -nan -nan -nan
269364 -nan -nan -nan -nan
269365 -nan -nan -nan -nan
269366 -nan -nan -nan -nan
269367 -nan -nan -nan -nan
269368 -nan -nan -nan -nan
269369 -nan -nan -nan -nan
269370 39191.467921 39191.467921 39228.987921 39228.987921
269371 -nan -nan -nan -nan
269372 -nan -nan -nan -nan
269373 -nan -nan -nan -nan
269374 -nan -nan -nan -nan
269375 -nan -nan -nan -nan
269376 -nan -nan -nan -nan
269377 -nan -nan -nan -nan
269378 -nan -nan -nan -nan
269379 -nan -nan -nan -nan
269380 -nan -nan -nan -nan
269381 -nan -nan -nan -nan
269382 -nan -nan -nan -nan
269383 -nan -nan -nan -nan
269384 39191.467921 39191.467921 39228.987921 39228.987921
269441 -nan -nan -nan -nan
269442 -nan -nan -nan -nan
269443 -nan -nan -nan -nan
269444 -nan -nan -nan -nan
269445 -nan -nan -nan -nan
269446 -nan -nan -nan -nan
269447 -nan -nan -nan -nan
269448 -nan -nan -nan -nan
269449 -nan -nan -nan -nan
269450 -nan -nan -nan -nan
269451 -nan -nan -nan -nan
269452 -nan -nan -nan -nan
269453 -nan -nan -nan -nan
269454 39191.467921 39191.467921 39228.987921 39228.987921
269469 -nan -nan -nan -nan
269470 -nan -nan -nan -nan
269471 -nan -nan -nan -nan
269472 -nan -nan -nan -nan
269473 -nan -nan -nan -nan
269474 -nan -nan -nan -nan
269475 -nan -nan -nan -nan
269476 -nan -nan -nan -nan
269477 -nan -nan -nan -nan
269478 -nan -nan -nan -nan
269479 -nan -nan -nan -nan
269480 -nan -nan -nan -nan
269481 -nan -nan -nan -nan
269482 39191.467921 39191.467921 39228.987921 39228.987921
269483 -nan -nan -nan -nan
269484 -nan -nan -nan -nan
269485 -nan -nan -nan -nan
269486 -nan -nan -nan -nan
269487 -nan -nan -nan -nan
269488 -nan -nan -nan -nan
269489 -nan -nan -nan -nan
269490 -nan -nan -nan -nan
269491 -nan -nan -nan -nan
269492 -nan -nan -nan -nan
269493 -nan -nan -nan -nan
269494 -nan -nan -nan -nan
269495 -nan -nan -nan -nan
269496 39191.467921 39191.467921 39228.987921 39228.987921
269497 -nan -nan -nan -nan
269498 -nan -nan -nan -nan
269499 -nan -nan -nan -nan
269500 -nan -nan -nan -nan
269501 -nan -nan -nan -nan
269502 -nan -nan -nan -nan
269503 -nan -nan -nan -nan
269504 -nan -nan -nan -nan
269505 -nan -nan -nan -nan
269506 -nan -nan -nan -nan
269507 -nan -nan -nan -nan
269508 -nan -nan -nan -nan
269509 -nan -nan -nan -nan
269510 39191.467921 39191.467921 39228.987921 39228.987921
269511 -nan -nan -nan -nan
269512 -nan -nan -nan -nan
269513 -nan -nan -nan -nan
269514 -nan -nan -nan -nan
269515 -nan -nan -nan -nan
269516 -nan -nan -nan -nan
269517 -nan -nan -nan -nan
269518 -nan -nan -nan -nan
269519 -nan -nan -nan -nan
269520 -nan -nan -nan -nan
269521 -nan -nan -nan -nan
269522 -nan -nan -nan -nan
269523 -nan -nan -nan -nan
269524 39191.467921 39191.467921 39228.987921 39228.987921
269539 -nan -nan -nan -nan
269540 -nan -nan -nan -nan
269541 -nan -nan -nan -nan
269542 -nan -nan -nan -nan
269543 -nan -nan -nan -nan
269544 -nan -nan -nan -nan
269545 -nan -nan -nan -nan
269546 -nan -nan -nan -nan
269547 -nan -nan -nan -nan
269548 -nan -nan -nan -nan
269549 -nan -nan -nan -nan
269550 -nan -nan -nan -nan
269551 -nan -nan -nan -nan
269552 39191.467921 39191.467921 39228.987921 39228.987921
269553 -nan -nan -nan -nan
269554 -nan -nan -nan -nan
269555 -nan -nan -nan -nan
269556 -nan -nan -nan -nan
269557 -nan -nan -nan -nan
269558 -nan -nan -nan -nan
269559 -nan -nan -nan -nan
269560 -nan -nan -nan -nan
269561 -nan -nan -nan -nan
269562 -nan -nan -nan -nan
269563 -nan -nan -nan -nan
269564 -nan -nan -nan -nan
269565 -nan -nan -nan -nan
269566 39191.467921 39191.467921 39228.987921 39228.987921
269581 -nan -nan -nan -nan
269582 -nan -nan -nan -nan
269583 -nan -nan -nan -nan
269584 -nan -nan -nan -nan
269585 -nan -nan -nan -nan
269586 -nan -nan -nan -nan
269587 -nan -nan -nan -nan
269588 -nan -nan -nan -nan
269589 -nan -nan -nan -nan
269590 -nan -nan -nan -nan
269591 -nan -nan -nan -nan
269592 -nan -nan -nan -nan
269593 -nan -nan -nan -nan
269594 39191.467921 39191.467921 39228.987921 39228.987921
269623 -nan -nan -nan -nan
269624 -nan -nan -nan -nan
269625 -nan -nan -nan -nan
269626 -nan -nan -nan -nan
269627 -nan -nan -nan -nan
269628 -nan -nan -nan -nan
269629 -nan -nan -nan -nan
269630 -nan -nan -nan -nan
269631 -nan -nan -nan -nan
269632 -nan -nan -nan -nan
269633 -nan -nan -nan -nan
269634 -nan -nan -nan -nan
269635 -nan -nan -nan -nan
269636 39191.467921 39191.467921 39228.987921 39228.987921
269637 -nan -nan -nan -nan
269638 -nan -nan -nan -nan
269639 -nan -nan -nan -nan
269640 -nan -nan -nan -nan
269641 -nan -nan -nan -nan
269642 -nan -nan -nan -nan
269643 -nan -nan -nan -nan
269644 -nan -nan -nan -nan
269645 -nan -nan -nan -nan
269646 -nan -nan -nan -nan
269647 -nan -nan -nan -nan
269648 -nan -nan -nan -nan
269649 -nan -nan -nan -nan
269650 39191.467921 39191.467921 39228.987921 39228.987921
269665 -nan -nan -nan -nan
269666 -nan -nan -nan -nan
269667 -nan -nan -nan -nan
269668 -nan -nan -nan -nan
269669 -nan -nan -nan -nan
269670 -nan -nan -nan -nan
269671 -nan -nan -nan -nan
269672 -nan -nan -nan -nan
269673 -nan -nan -nan -nan
269674 -nan -nan -nan -nan
269675 -nan -nan -nan -nan
269676 -nan -nan -nan -nan
269677 -nan -nan -nan -nan
269678 39191.467921 39191.467921 39228.987921 39228.987921
269679 -nan -nan -nan -nan
269680 -nan -nan -nan -nan
269681 -nan -nan -nan -nan
269682 -nan -nan -nan -nan
269683 -nan -nan -nan -nan
269684 -nan -nan -nan -nan
269685 -nan -nan -nan -nan
269686 -nan -nan -nan -nan
269687 -nan -nan -nan -nan
269688 -nan -nan -nan -nan
269689 -nan -nan -nan -nan
269690 -nan -nan -nan -nan
269691 -nan -nan -nan -nan
269692 39191.467921 39191.467921 39228.987921 39228.987921
269693 -nan -nan -nan -nan
269694 -nan -nan -nan -nan
269695 -nan -nan -nan -nan
269696 -nan -nan -nan -nan
269697 -nan -nan -nan -nan
269698 -nan -nan -nan -nan
269699 -nan -nan -nan -nan
269700 -nan -nan -nan -nan
269701 -nan -nan -nan -nan
269702 -nan -nan -nan -nan
269703 -nan -nan -nan -nan
269704 -nan -nan -nan -nan
269705 -nan -nan -nan -nan
269706 39191.467921 39191.467921 39228.987921 39228.987921
269707 -nan -nan -nan -nan
269708 -nan -nan -nan -nan
269709 -nan -nan -nan -nan
269710 -nan -nan -nan -nan
269711 -nan -nan -nan -nan
269712 -nan -nan -nan -nan
269713 -nan -nan -nan -nan
269714 -nan -nan -nan -nan
269715 -nan -nan -nan -nan
269716 -nan -nan -nan -nan
269717 -nan -nan -nan -nan
269718 -nan -nan -nan -nan
269719 -nan -nan -nan -nan
269720 39191.467921 39191.467921 39228.987921 39228.987921
269735 -nan -nan -nan -nan
269736 -nan -nan -nan -nan
269737 -nan -nan -nan -nan
269738 -nan -nan -nan -nan
269739 -nan -nan -nan -nan
269740 -nan -nan -nan -nan
269741 -nan -nan -nan -nan
269742 -nan -nan -nan -nan
269743 -nan -nan -nan -nan
269744 -nan -nan -nan -nan
269745 -nan -nan -nan -nan
269746 -nan -nan -nan -nan
269747 -nan -nan -nan -nan
269748 39191.467921 39191.467921 39228.987921 39228.987921
269763 -nan -nan -nan -nan
269764 -nan -nan -nan -nan
269765 -nan -nan -nan -nan
269766 -nan -nan -nan -nan
269767 -nan -nan -nan -nan
269768 -nan -nan -nan -nan
269769 -nan -nan -nan -nan
269770 -nan -nan -nan -nan
269771 -nan -nan -nan -nan
269772 -nan -nan -nan -nan
269773 -nan -nan -nan -nan
269774 -nan -nan -nan -nan
269775 -nan -nan -nan -nan
269776 39191.467921 39191.467921 39228.987921 39228.987921
269805 -nan -nan -nan -nan
269806 -nan -nan -nan -nan
269807 -nan -nan -nan -nan
269808 -nan -nan -nan -nan
269809 -nan -nan -nan -nan
269810 -nan -nan -nan -nan
269811 -nan -nan -nan -nan
269812 -nan -nan -nan -nan
269813 -nan -nan -nan -nan
269814 -nan -nan -nan -nan
269815 -nan -nan -nan -nan
269816 -nan -nan -nan -nan
269817 -nan -nan -nan -nan
269818 39191.467921 39191.467921 39228.987921 39228.987921
269847 -nan -nan -nan -nan
269848 -nan -nan -nan -nan
269849 -nan -nan -nan -nan
269850 -nan -nan -nan -nan
269851 -nan -nan -nan -nan
269852 -nan -nan -nan -nan
269853 -nan -nan -nan -nan
269854 -nan -nan -nan -nan
269855 -nan -nan -nan -nan
269856 -nan -nan -nan -nan
269857 -nan -nan -nan -nan
269858 -nan -nan -nan -nan
269859 -nan -nan -nan -nan
269860 39191.467921 39191.467921 39228.987921 39228.987921
269861 -nan -nan -nan -nan
269862 -nan -nan -nan -nan
269863 -nan -nan -nan -nan
269864 -nan -nan -nan -nan
269865 -nan -nan -nan -nan
269866 -nan -nan -nan -nan
269867 -nan -nan -nan -nan
269868 -nan -nan -nan -nan
269869 -nan -nan -nan -nan
269870 -nan -nan -nan -nan
269871 -nan -nan -nan -nan
269872 -nan -nan -nan -nan
269873 -nan -nan -nan -nan
269874 39191.467921 39191.467921 39228.987921 39228.987921
269875 -nan -nan -nan -nan
269876 -nan -nan -nan -nan
269877 -nan -nan -nan -nan
269878 -nan -nan -nan -nan
269879 -nan -nan -nan -nan
269880 -nan -nan -nan -nan
269881 -nan -nan -nan -nan
269882 -nan -nan -nan -nan
269883 -nan -nan -nan -nan
269884 -nan -nan -nan -nan
269885 -nan -nan -nan -nan
269886 -nan -nan -nan -nan
269887 -nan -nan -nan -nan
269888 39191.467921 39191.467921 39228.987921 39228.987921
269889 -nan -nan -nan -nan
269890 -nan -nan -nan -nan
269891 -nan -nan -nan -nan
269892 -nan -nan -nan -nan
269893 -nan -nan -nan -nan
269894 -nan -nan -nan -nan
269895 -nan -nan -nan -nan
269896 -nan -nan -nan -nan
269897 -nan -nan -nan -nan
269898 -nan -nan -nan -nan
269899 -nan -nan -nan -nan
269900 -nan -nan -nan -nan
269901 -nan -nan -nan -nan
269902 39191.467921 39191.467921 39228.987921 39228.987921
269917 -nan -nan -nan -nan
269918 -nan -nan -nan -nan
269919 -nan -nan -nan -nan
269920 -nan -nan -nan -nan
269921 -nan -nan -nan -nan
269922 -nan -nan -nan -nan
269923 -nan -nan -nan -nan
269924 -nan -nan -nan -nan
269925 -nan -nan -nan -nan
269926 -nan -nan -nan -nan
269927 -nan -nan -nan -nan
269928 -nan -nan -nan -nan
269929 -nan -nan -nan -nan
269930 39191.467921 39191.467921 39228.987921 39228.987921
269945 -nan -nan -nan -nan
269946 -nan -nan -nan -nan
269947 -nan -nan -nan -nan
269948 -nan -nan -nan -nan
269949 -nan -nan -nan -nan
269950 -nan -nan -nan -nan
269951 -nan -nan -nan -nan
269952 -nan -nan -nan -nan
269953 -nan -nan -nan -nan
269954 -nan -nan -nan -nan
269955 -nan -nan -nan -nan
269956 -nan -nan -nan -nan
269957 -nan -nan -nan -nan
269958 39191.467921 39191.467921 39228.987921 39228.987921
269959 -nan -nan -nan -nan
269960 -nan -nan -nan -nan
269961 -nan -nan -nan -nan
269962 -nan -nan -nan -nan
269963 -nan -nan -nan -nan
269964 -nan -nan -nan -nan
269965 -nan -nan -nan -nan
269966 -nan -nan -nan -nan
269967 -nan -nan -nan -nan
269968 -nan -nan -nan -nan
269969 -nan -nan -nan -nan
269970 -nan -nan -nan -nan
269971 -nan -nan -nan -nan
269972 39191.467921 39191.467921 39228.987921 39228.987921
270000 inf 39191.467921 inf 39228.987921
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 319002.553810 319002.553810 319040.073810 319040.073810
7 319002.451269 319002.451269 319039.971269 319039.971269
10 319001.957946 319001.957946 319039.477946 319039.477946
31 319001.801728 319001.801728 319039.321728 319039.321728
81 159028.184377 159028.184377 159065.704377 159065.704377
82 159028.158367 159028.158367 159065.678367 159065.678367
89 159028.119371 159028.119371 159065.639371 159065.639371
91 159028.021448 159028.021448 159065.541448 159065.541448
102 159027.737954 159027.737954 159065.257954 159065.257954
261355 -nan -nan -nan -nan
261356 -nan -nan -nan -nan
261357 -nan -nan -nan -nan
261358 -nan -nan -nan -nan
261359 -nan -nan -nan -nan
261360 -nan -nan -nan -nan
261361 -nan -nan -nan -nan
261362 -nan -nan -nan -nan
261363 -nan -nan -nan -nan
261364 -nan -nan -nan -nan
261365 -nan -nan -nan -nan
261366 -nan -nan -nan -nan
261367 -nan -nan -nan -nan
261368 39191.467921 39191.467921 39228.987921 39228.987921
262341 39191.463507 39191.463507 39228.983507 39228.983507
262343 39191.339149 39191.339149 39228.859149 39228.859149
263915 -nan -nan -nan -nan
263916 -nan -nan -nan -nan
263917 -nan -nan -nan -nan
263918 -nan -nan -nan -nan
263919 -nan -nan -nan -nan
263920 -nan -nan -nan -nan
263921 -nan -nan -nan -nan
263922 -nan -nan -nan -nan
263923 -nan -nan -nan -nan
263924 -nan -nan -nan -nan
263925 -nan -nan -nan -nan
263926 -nan -nan -nan -nan
263927 -nan -nan -nan -nan
263928 39191.467921 39191.467921 39228.987921 39228.987921
264055 -nan -nan -nan -nan
264056 -nan -nan -nan -nan
264057 -nan -nan -nan -nan
264058 -nan -nan -nan -nan
264059 -nan -nan -nan -nan
264060 -nan -nan -nan -nan
264061 -nan -nan -nan -nan
264062 -nan -nan -nan -nan
264063 -nan -nan -nan -nan
264064 -nan -nan -nan -nan
264065 -nan -nan -nan -nan
264066 -nan -nan -nan -nan
264067 -nan -nan -nan -nan
264068 39191.467921 39191.467921 39228.987921 39228.987921
264097 -nan -nan -nan -nan
264098 -nan -nan -nan -nan
264099 -nan -nan -nan -nan
264100 -nan -nan -nan -nan
264101 -nan -nan -nan -nan
264102 -nan -nan -nan -nan
264103 -nan -nan -nan -nan
264104 -nan -nan -nan -nan
264105 -nan -nan -nan -nan
264106 -nan -nan -nan -nan
264107 -nan -nan -nan -nan
264108 -nan -nan -nan -nan
264109 -nan -nan -nan -nan
264110 39191.467921 39191.467921 39228.987921 39228.987921
264111 -nan -nan -nan -nan
264112 -nan -nan -nan -nan
264113 -nan -nan -nan -nan
264114 -nan -nan -nan -nan
264115 -nan -nan -nan -nan
264116 -nan -nan -nan -nan
264117 -nan -nan -nan -nan
264118 -nan -nan -nan -nan
264119 -nan -nan -nan -nan
264120 -nan -nan -nan -nan
264121 -nan -nan -nan -nan
264122 -nan -nan -nan -nan
264123 -nan -nan -nan -nan
264124 39191.467921 39191.467921 39228.987921 39228.987921
264419 -nan -nan -nan -nan
264420 -nan -nan -nan -nan
264421 -nan -nan -nan -nan
264422 -nan -nan -nan -nan
264423 -nan -nan -nan -nan
264424 -nan -nan -nan -nan
264425 -nan -nan -nan -nan
264426 -nan -nan -nan -nan
264427 -nan -nan -nan -nan
264428 -nan -nan -nan -nan
264429 -nan -nan -nan -nan
264430 -nan -nan -nan -nan
264431 -nan -nan -nan -nan
264432 39191.467921 39191.467921 39228.987921 39228.987921
264545 -nan -nan -nan -nan
264546 -nan -nan -nan -nan
264547 -nan -nan -nan -nan
264548 -nan -nan -nan -nan
264549 -nan -nan -nan -nan
264550 -nan -nan -nan -nan
264551 -nan -nan -nan -nan
264552 -nan -nan -nan -nan
264553 -nan -nan -nan -nan
264554 -nan -nan -nan -nan
264555 -nan -nan -nan -nan
264556 -nan -nan -nan -nan
264557 -nan -nan -nan -nan
264558 39191.467921 39191.467921 39228.987921 39228.987921
264559 -nan -nan -nan -nan
264560 -nan -nan -nan -nan
264561 -nan -nan -nan -nan
264562 -nan -nan -nan -nan
264563 -nan -nan -nan -nan
264564 -nan -nan -nan -nan
264565 -nan -nan -nan -nan
264566 -nan -nan -nan -nan
264567 -nan -nan -nan -nan
264568 -nan -nan -nan -nan
264569 -nan -nan -nan -nan
264570 -nan -nan -nan -nan
264571 -nan -nan -nan -nan
264572 39191.467921 39191.467921 39228.987921 39228.987921
264641 39191.463507 39191.463507 39228.983507 39228.983507
264643 39191.339149 39191.339149 39228.859149 39228.859149
266615 -nan -nan -nan -nan
266616 -nan -nan -nan -nan
266617 -nan -nan -nan -nan
266618 -nan -nan -nan -nan
266619 -nan -nan -nan -nan
266620 -nan -nan -nan -nan
266621 -nan -nan -nan -nan
266622 -nan -nan -nan -nan
266623 -nan -nan -nan -nan
266624 -nan -nan -nan -nan
266625 -nan -nan -nan -nan
266626 -nan -nan -nan -nan
266627 -nan -nan -nan -nan
266628 39191.467921 39191.467921 39228.987921 39228.987921
266755 -nan -nan -nan -nan
266756 -nan -nan -nan -nan
266757 -nan -nan -nan -nan
266758 -nan -nan -nan -nan
266759 -nan -nan -nan -nan
266760 -nan -nan -nan -nan
266761 -nan -nan -nan -nan
266762 -nan -nan -nan -nan
266763 -nan -nan -nan -nan
266764 -nan -nan -nan -nan
266765 -nan -nan -nan -nan
266766 -nan -nan -nan -nan
266767 -nan -nan -nan -nan
266768 39191.467921 39191.467921 39228.987921 39228.987921
266783 -nan -nan -nan -nan
266784 -nan -nan -nan -nan
266785 -nan -nan -nan -nan
266786 -nan -nan -nan -nan
266787 -nan -nan -nan -nan
266788 -nan -nan -nan -nan
266789 -nan -nan -nan -nan
266790 -nan -nan -nan -nan
266791 -nan -nan -nan -nan
266792 -nan -nan -nan -nan
266793 -nan -nan -nan -nan
266794 -nan -nan -nan -nan
266795 -nan -nan -nan -nan
266796 39191.467921 39191.467921 39228.987921 39228.987921
266797 -nan -nan -nan -nan
266798 -nan -nan -nan -nan
266799 -nan -nan -nan -nan
266800 -nan -nan -nan -nan
266801 -nan -nan -nan -nan
266802 -nan -nan -nan -nan
266803 -nan -nan -nan -nan
266804 -nan -nan -nan -nan
266805 -nan -nan -nan -nan
266806 -nan -nan -nan -nan
266807 -nan -nan -nan -nan
266808 -nan -nan -nan -nan
266809 -nan -nan -nan -nan
266810 39191.467921 39191.467921 39228.987921 39228.987921
266811 -nan -nan -nan -nan
266812 -nan -nan -nan -nan
266813 -nan -nan -nan -nan
266814 -nan -nan -nan -nan
266815 -nan -nan -nan -nan
266816 -nan -nan -nan -nan
266817 -nan -nan -nan -nan
266818 -nan -nan -nan -nan
266819 -nan -nan -nan -nan
266820 -nan -nan -nan -nan
266821 -nan -nan -nan -nan
266822 -nan -nan -nan -nan
266823 -nan -nan -nan -nan
266824 39191.467921 39191.467921 39228.987921 39228.987921
266867 -nan -nan -nan -nan
266868 -nan -nan -nan -nan
266869 -nan -nan -nan -nan
266870 -nan -nan -nan -nan
266871 -nan -nan -nan -nan
266872 -nan -nan -nan -nan
266873 -nan -nan -nan -nan
266874 -nan -nan -nan -nan
266875 -nan -nan -nan -nan
266876 -nan -nan -nan -nan
266877 -nan -nan -nan -nan
266878 -nan -nan -nan -nan
266879 -nan -nan -nan -nan
266880 39191.467921 39191.467921 39228.987921 39228.987921
266895 -nan -nan -nan -nan
