"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 3393.140757 3393.140757 3423.110757 3423.110757
3 3393.140311 3393.140311 3423.110311 3423.110311
5 3393.139923 3393.139923 3423.109923 3423.109923
41 3050.727282 3050.727282 3080.697282 3080.697282
43 3050.727276 3050.727276 3080.697276 3080.697276
45 3050.726393 3050.726393 3080.696393 3080.696393
241 2706.128825 2706.128825 2736.098825 2736.098825
248 2706.128744 2706.128744 2736.098744 2736.098744
250 2706.128663 2706.128663 2736.098663 2736.098663
253 2706.128237 2706.128237 2736.098237 2736.098237
281 2494.414659 2494.414659 2524.384659 2524.384659
284 2494.414449 2494.414449 2524.384449 2524.384449
285 2494.413963 2494.413963 2524.383963 2524.383963
298 2494.413885 2494.413885 2524.383885 2524.383885
313 2494.413699 2494.413699 2524.383699 2524.383699
721 1925.761000 1925.761000 1955.731000 1955.731000
723 1925.760779 1925.760779 1955.730779 1955.730779
727 1925.760575 1925.760575 1955.730575 1955.730575
730 1925.760366 1925.760366 1955.730366 1955.730366
737 1925.760342 1925.760342 1955.730342 1955.730342
752 1925.760070 1925.760070 1955.730070 1955.730070
270000 933240347888148474168963183929238082178760345703542746466930277440681009903875117640089513158964671783236956137155348101922409152512.000000 1925.760070 933240347888148474168963183929238082178760345703542746466930277440681009903875117640089513158964671783236956137155348101922409152512.000000 1955.730070
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 3729.042579 3729.042579 3759.012579 3759.012579
4 3729.042184 3729.042184 3759.012184 3759.012184
11 3729.042173 3729.042173 3759.012173 3759.012173
13 3729.042043 3729.042043 3759.012043 3759.012043
18 3729.041888 3729.041888 3759.011888 3759.011888
29 3729.041878 3729.041878 3759.011878 3759.011878
33 3729.041569 3729.041569 3759.011569 3759.011569
41 2758.923131 2758.923131 2788.893131 2788.893131
42 2758.921883 2758.921883 2788.891883 2788.891883
45 2758.921720 2758.921720 2788.891720 2788.891720
61 2758.921560 2758.921560 2788.891560 2788.891560
121 2745.434274 2745.434274 2775.404274 2775.404274
122 2745.432944 2745.432944 2775.402944 2775.402944
130 2745.432687 2745.432687 2775.402687 2775.402687
201 2519.140359 2519.140359 2549.110359 2549.110359
202 2519.138425 2519.138425 2549.108425 2549.108425
226 2519.138333 2519.138333 2549.108333 2549.108333
641 1828.917079 1828.917079 1858.887079 1858.887079
644 1828.916998 1828.916998 1858.886998 1858.886998
646 1828.916479 1828.916479 1858.886479 1858.886479
647 1828.916380 1828.916380 1858.886380 1858.886380
666 1828.916378 1828.916378 1858.886378 1858.886378
669 1828.916047 1828.916047 1858.886047 1858.886047
270000 7996108948881463653162917844947644470912557414680593560217515738774905596583037399745765732319140137970855710885816139954257920.000000 1828.916047 7996108948881463653162917844947644470912557414680593560217515738774905596583037399745765732319140137970855710885816139954257920.000000 1858.886047
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 2871.321633 2871.321633 2901.291633 2901.291633
2 2871.320502 2871.320502 2901.290502 2901.290502
10 2871.320223 2871.320223 2901.290223 2901.290223
26 2871.320009 2871.320009 2901.290009 2901.290009
81 2580.721503 2580.721503 2610.691503 2610.691503
82 2580.721129 2580.721129 2610.691129 2610.691129
83 2580.721001 2580.721001 2610.691001 2610.691001
85 2580.720370 2580.720370 2610.690370 2610.690370
241 2174.787899 2174.787899 2204.757899 2204.757899
242 2174.786897 2174.786897 2204.756897 2204.756897
252 2174.786871 2174.786871 2204.756871 2204.756871
258 2174.786608 2174.786608 2204.756608 2204.756608
272 2174.786600 2174.786600 2204.756600 2204.756600
270000 1670234764858916699353425686742469499562085172743603525077450687445183342301374177622038195475475038891253369376964900449650017828864.000000 2174.786600 1670234764858916699353425686742469499562085172743603525077450687445183342301374177622038195475475038891253369376964900449650017828864.000000 2204.756600
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 2891.263516 2891.263516 2839.553516 2839.553516
2 2891.262830 2891.262830 2839.552830 2839.552830
5 2891.262452 2891.262452 2839.552452 2839.552452
7 2891.262354 2891.262354 2839.552354 2839.552354
16 2891.262343 2891.262343 2839.552343 2839.552343
81 2361.988661 2361.988661 2310.278661 2310.278661
82 2361.988633 2361.988633 2310.278633 2310.278633
83 2361.988215 2361.988215 2310.278215 2310.278215
86 2361.988158 2361.988158 2310.278158 2310.278158
90 2361.987337 2361.987337 2310.277337 2310.277337
270000 2984378703002813483286938347857053283166901072362689511613975695509760629841838465009329248264255826090743109681275096123861630976.000000 2361.987337 2984378703002813483286938347857053283166901072362689511613975695509760629841838465009329248264255826090743109681275096123861630976.000000 2310.277337
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 3896.348466 3896.348466 3844.638466 3844.638466
2 3896.346809 3896.346809 3844.636809 3844.636809
7 3896.346464 3896.346464 3844.636464 3844.636464
41 3771.561942 3771.561942 3719.851942 3719.851942
42 3771.560886 3771.560886 3719.850886 3719.850886
45 3771.560791 3771.560791 3719.850791 3719.850791
47 3771.560497 3771.560497 3719.850497 3719.850497
62 3771.560349 3771.560349 3719.850349 3719.850349
81 3532.045388 3532.045388 3480.335388 3480.335388
82 3532.044866 3532.044866 3480.334866 3480.334866
84 3532.044708 3532.044708 3480.334708 3480.334708
87 3532.044559 3532.044559 3480.334559 3480.334559
92 3532.044320 3532.044320 3480.334320 3480.334320
97 3532.043832 3532.043832 3480.333832 3480.333832
121 2250.385032 2250.385032 2198.675032 2198.675032
123 2250.384821 2250.384821 2198.674821 2198.674821
126 2250.384818 2250.384818 2198.674818 2198.674818
130 2250.383762 2250.383762 2198.673762 2198.673762
1001 2190.892985 2190.892985 2139.182985 2139.182985
1007 2190.892593 2190.892593 2139.182593 2139.182593
1012 2190.892497 2190.892497 2139.182497 2139.182497
1024 2190.892352 2190.892352 2139.182352 2139.182352
270000 44371710060590084036679410676156713772656015928861568457177877781919908662975845587540547084922853534794796074237648839541212053504.000000 2190.892352 44371710060590084036679410676156713772656015928861568457177877781919908662975845587540547084922853534794796074237648839541212053504.000000 2139.182352
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 2983.521487 2983.521487 2931.811487 2931.811487
3 2983.521448 2983.521448 2931.811448 2931.811448
5 2983.521163 2983.521163 2931.811163 2931.811163
9 2983.521112 2983.521112 2931.811112 2931.811112
16 2983.520968 2983.520968 2931.810968 2931.810968
19 2983.520609 2983.520609 2931.810609 2931.810609
81 2955.442361 2955.442361 2903.732361 2903.732361
84 2955.442078 2955.442078 2903.732078 2903.732078
90 2955.441316 2955.441316 2903.731316 2903.731316
121 2814.767029 2814.767029 2763.057029 2763.057029
122 2814.766245 2814.766245 2763.056245 2763.056245
127 2814.765812 2814.765812 2763.055812 2763.055812
136 2814.765695 2814.765695 2763.055695 2763.055695
270000 12097544744939004840455390473294357063343263311332627047053775101846771353828541182298953790834611135970647725863177961594163298304.000000 2814.765695 12097544744939004840455390473294357063343263311332627047053775101846771353828541182298953790834611135970647725863177961594163298304.000000 2763.055695
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 3615.703705 3615.703705 3335.753705 3335.753705
6 3615.703569 3615.703569 3335.753569 3335.753569
9 3615.703162 3615.703162 3335.753162 3335.753162
81 2510.444446 2510.444446 2230.494446 2230.494446
83 2510.444445 2510.444445 2230.494445 2230.494445
86 2510.444098 2510.444098 2230.494098 2230.494098
87 2510.444017 2510.444017 2230.494017 2230.494017
89 2510.443972 2510.443972 2230.493972 2230.493972
241 2473.058511 2473.058511 2193.108511 2193.108511
961 2466.473998 2466.473998 2186.523998 2186.523998
962 2466.473784 2466.473784 2186.523784 2186.523784
964 2466.473463 2466.473463 2186.523463 2186.523463
966 2466.473166 2466.473166 2186.523166 2186.523166
1121 2411.920173 2411.920173 2131.970173 2131.970173
1123 2411.920160 2411.920160 2131.970160 2131.970160
1127 2411.919898 2411.919898 2131.969898 2131.969898
1160 2411.919438 2411.919438 2131.969438 2131.969438
1241 2320.308880 2320.308880 2040.358880 2040.358880
1243 2320.308720 2320.308720 2040.358720 2040.358720
1246 2320.308141 2320.308141 2040.358141 2040.358141
270000 1094107122968712043205247170464996788672228814328253239819241641662773997727212211177722564325371754701483375690225491568773897912320.000000 2320.308141 1094107122968712043205247170464996788672228814328253239819241641662773997727212211177722564325371754701483375690225491568773897912320.000000 2040.358141
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 2841.131105 2841.131105 2561.181105 2561.181105
6 2841.130813 2841.130813 2561.180813 2561.180813
25 2841.130721 2841.130721 2561.180721 2561.180721
32 2841.130705 2841.130705 2561.180705 2561.180705
41 2797.677483 2797.677483 2517.727483 2517.727483
44 2797.677395 2797.677395 2517.727395 2517.727395
46 2797.677256 2797.677256 2517.727256 2517.727256
59 2797.676987 2797.676987 2517.726987 2517.726987
65 2797.676842 2797.676842 2517.726842 2517.726842
361 2733.790141 2733.790141 2453.840141 2453.840141
362 2733.789927 2733.789927 2453.839927 2453.839927
363 2733.789765 2733.789765 2453.839765 2453.839765
366 2733.789681 2733.789681 2453.839681 2453.839681
368 2733.789385 2733.789385 2453.839385 2453.839385
371 2733.789266 2733.789266 2453.839266 2453.839266
385 2733.789170 2733.789170 2453.839170 2453.839170
401 2503.337987 2503.337987 2223.387987 2223.387987
404 2503.337941 2503.337941 2223.387941 2223.387941
407 2503.337936 2503.337936 2223.387936 2223.387936
414 2503.337831 2503.337831 2223.387831 2223.387831
432 2503.337292 2503.337292 2223.387292 2223.387292
521 2092.598758 2092.598758 1812.648758 1812.648758
523 2092.598531 2092.598531 1812.648531 1812.648531
529 2092.598353 2092.598353 1812.648353 1812.648353
552 2092.598238 2092.598238 1812.648238 1812.648238
270000 531835799537024237552225067379098361727328637099367695515888124993248165439851508776519877153535553053325416340223314341802085974016.000000 2092.598238 531835799537024237552225067379098361727328637099367695515888124993248165439851508776519877153535553053325416340223314341802085974016.000000 1812.648238
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 3403.979923 3403.979923 3124.029923 3124.029923
4 3403.979830 3403.979830 3124.029830 3124.029830
9 3403.979651 3403.979651 3124.029651 3124.029651
25 3403.979494 3403.979494 3124.029494 3124.029494
32 3403.978844 3403.978844 3124.028844 3124.028844
41 2741.956449 2741.956449 2462.006449 2462.006449
49 2741.956308 2741.956308 2462.006308 2462.006308
76 2741.956255 2741.956255 2462.006255 2462.006255
281 2652.270207 2652.270207 2372.320207 2372.320207
298 2652.270102 2652.270102 2372.320102 2372.320102
1681 2618.798568 2618.798568 2338.848568 2338.848568
1682 2618.798115 2618.798115 2338.848115 2338.848115
1683 2618.797708 2618.797708 2338.847708 2338.847708
1686 2618.797057 2618.797057 2338.847057 2338.847057
