"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 33.291392 33.291392 -19.058608 -19.058608
5 33.276001 33.276001 -19.073999 -19.073999
7 33.255112 33.255112 -19.094888 -19.094888
71 27.975618 27.975618 -24.374382 -24.374382
72 27.922156 27.922156 -24.427844 -24.427844
76 27.915451 27.915451 -24.434549 -24.434549
78 27.905338 27.905338 -24.444662 -24.444662
101 6.216945 6.216945 -46.133055 -46.133055
105 6.215788 6.215788 -46.134212 -46.134212
107 6.211156 6.211156 -46.138844 -46.138844
671 4.806890 4.806890 -47.543110 -47.543110
673 4.329297 4.329297 -48.020703 -48.020703
1451 4.323466 4.323466 -48.026534 -48.026534
1457 4.322487 4.322487 -48.027513 -48.027513
2029 4.118900 4.118900 -48.231100 -48.231100
2606 2.921516 2.921516 -49.428484 -49.428484
3142 2.912800 2.912800 -49.437200 -49.437200
3325 2.712523 2.712523 -49.637477 -49.637477
3329 2.541760 2.541760 -49.808240 -49.808240
3388 2.490237 2.490237 -49.859763 -49.859763
3393 2.461995 2.461995 -49.888005 -49.888005
3401 2.329812 2.329812 -50.020188 -50.020188
3405 1.934162 1.934162 -50.415838 -50.415838
4171 1.931427 1.931427 -50.418573 -50.418573
4173 1.929012 1.929012 -50.420988 -50.420988
4755 1.276701 1.276701 -51.073299 -51.073299
4759 0.859826 0.859826 -51.490174 -51.490174
4763 0.820636 0.820636 -51.529364 -51.529364
5184 0.749887 0.749887 -51.600113 -51.600113
5185 0.731607 0.731607 -51.618393 -51.618393
5190 0.307956 0.307956 -52.042044 -52.042044
5772 0.304909 0.304909 -52.045091 -52.045091
5773 0.304241 0.304241 -52.045759 -52.045759
6530 0.144271 0.144271 -52.205729 -52.205729
6536 0.104641 0.104641 -52.245359 -52.245359
6540 0.018581 0.018581 -52.331419 -52.331419
7121 0.016912 0.016912 -52.333088 -52.333088
7124 0.016564 0.016564 -52.333436 -52.333436
8709 0.014614 0.014614 -52.335386 -52.335386
9511 0.013112 0.013112 -52.336888 -52.336888
13393 0.012192 0.012192 -52.337808 -52.337808
13931 0.009436 0.009436 -52.340564 -52.340564
14834 0.009128 0.009128 -52.340872 -52.340872
14846 0.008520 0.008520 -52.341480 -52.341480
15344 0.008085 0.008085 -52.341915 -52.341915
16186 0.006666 0.006666 -52.343334 -52.343334
16692 0.006555 0.006555 -52.343445 -52.343445
16695 0.006367 0.006367 -52.343633 -52.343633
19352 0.005013 0.005013 -52.344987 -52.344987
19353 0.004367 0.004367 -52.345633 -52.345633
27171 0.003580 0.003580 -52.346420 -52.346420
32957 0.001447 0.001447 -52.348553 -52.348553
33785 0.000626 0.000626 -52.349374 -52.349374
135000 0.080308 0.000626 0.080308 -52.349374
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 116.785652 116.785652 64.435652 64.435652
3 116.759126 116.759126 64.409126 64.409126
6 116.680007 116.680007 64.330007 64.330007
11 1.969067 1.969067 -50.380933 -50.380933
518 0.731271 0.731271 -51.618729 -51.618729
1361 0.728205 0.728205 -51.621795 -51.621795
1368 0.727985 0.727985 -51.622015 -51.622015
1868 0.581914 0.581914 -51.768086 -51.768086
1871 0.515710 0.515710 -51.834290 -51.834290
2711 0.511970 0.511970 -51.838030 -51.838030
3222 0.501905 0.501905 -51.848095 -51.848095
3224 0.481434 0.481434 -51.868566 -51.868566
3745 0.379231 0.379231 -51.970769 -51.970769
3754 0.331013 0.331013 -52.018987 -52.018987
4371 0.329382 0.329382 -52.020618 -52.020618
4374 0.327655 0.327655 -52.022345 -52.022345
4570 0.233834 0.233834 -52.116166 -52.116166
4572 0.183140 0.183140 -52.166860 -52.166860
4574 0.178536 0.178536 -52.171464 -52.171464
5095 0.144219 0.144219 -52.205781 -52.205781
5097 0.070478 0.070478 -52.279522 -52.279522
5103 0.033579 0.033579 -52.316421 -52.316421
5721 0.032764 0.032764 -52.317236 -52.317236
5727 0.032592 0.032592 -52.317408 -52.317408
6448 0.030923 0.030923 -52.319077 -52.319077
7072 0.029193 0.029193 -52.320807 -52.320807
7073 0.027686 0.027686 -52.322314 -52.322314
8885 0.027171 0.027171 -52.322829 -52.322829
9611 0.025530 0.025530 -52.324470 -52.324470
9614 0.024638 0.024638 -52.325362 -52.325362
9992 0.010160 0.010160 -52.339840 -52.339840
10112 0.010059 0.010059 -52.339941 -52.339941
10822 0.008462 0.008462 -52.341538 -52.341538
10823 0.007672 0.007672 -52.342328 -52.342328
